trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
18512,62,970108,VYDAJ,PREVOD NA UCET,2273.0,16321.4,SIPO,EF,80010622.0
2319,9,970108,VYDAJ,VYBER,400.0,21835.2,,,
4251,18,970108,VYBER,VYBER,23508.0,34345.0,,,
7292,27,970108,VYDAJ,VYBER,2000.0,22138.0,,,
10402,35,970108,VYDAJ,VYBER,2160.0,19080.5,,,
9341,33,970108,VYDAJ,PREVOD NA UCET,3892.0,74819.4,SIPO,KL,33047658.0
7004,27,970108,PRIJEM,VKLAD,8627.0,24138.0,,,
9799,34,970108,VYDAJ,PREVOD NA UCET,502.0,41674.5,SIPO,GH,19993174.0
887894,3028,970108,VYDAJ,PREVOD NA UCET,2200.0,20621.4,SIPO,ST,81761723.0
479845,1635,970108,VYDAJ,VYBER,1680.0,55922.4,,,
480407,1637,970108,VYDAJ,PREVOD NA UCET,2569.0,23818.8, ,GH,10736680.0
528297,1802,970108,VYDAJ,PREVOD NA UCET,1396.0,29311.2, ,CD,33883029.0
613203,2088,970108,VYDAJ,VYBER,400.0,16257.8,,,
610280,2078,970108,PRIJEM,VKLAD,14633.0,46778.3,,,
879747,2996,970108,VYDAJ,VYBER,1700.0,46976.6,,,
882410,3007,970108,PRIJEM,VKLAD,22452.0,51589.0,,,
879450,2996,970108,PRIJEM,VKLAD,13562.0,48676.6,,,
445200,1513,970108,VYDAJ,PREVOD NA UCET,3912.0,41747.3, ,QR,85800695.0
446734,1517,970108,PRIJEM,PREVOD Z UCTU,4569.0,23545.0,DUCHOD,YZ,30803263.0
444790,1512,970108,VYDAJ,VYBER,1320.0,43103.7,,,
458410,1559,970108,PRIJEM,VKLAD,22823.0,70376.9,,,
456743,1552,970108,VYDAJ,PREVOD NA UCET,5263.0,49107.2,SIPO,MN,57056182.0
1082573,3697,970108,VYDAJ,PREVOD NA UCET,5632.0,23481.8, ,KL,90743112.0
1082429,3697,970108,PRIJEM,VKLAD,13067.0,29113.8,,,
1081674,3693,970108,VYDAJ,VYBER,4800.0,63999.7,,,
1143794,3912,970108,VYDAJ,VYBER,1280.0,32646.3,,,
1140342,3898,970108,VYDAJ,PREVOD NA UCET,2650.0,25798.5,SIPO,WX,33097869.0
1143734,3912,970108,VYDAJ,PREVOD NA UCET,1551.0,33926.3, ,KL,95519256.0
1701423,5767,970108,VYDAJ,VYBER,3000.0,6687.6,,,
248990,855,970108,VYDAJ,PREVOD NA UCET,6608.0,32084.2,SIPO,KL,31062770.0
249942,858,970108,VYDAJ,PREVOD NA UCET,5456.0,65283.4,SIPO,ST,28566694.0
247520,851,970108,VYDAJ,PREVOD NA UCET,3254.0,28229.4,SIPO,GH,75825410.0
248321,854,970108,PRIJEM,VKLAD,10405.0,33876.9,,,
272759,933,970108,VYDAJ,PREVOD NA UCET,2584.0,24663.3,SIPO,GH,91725241.0
275724,944,970108,PRIJEM,VKLAD,16927.0,59480.2,,,
272032,931,970108,VYDAJ,PREVOD NA UCET,998.0,25682.3,SIPO,QR,69328868.0
306152,1044,970108,VYDAJ,PREVOD NA UCET,2880.0,53814.4,SIPO,MN,62729650.0
306252,1044,970108,VYDAJ,VYBER,2300.0,51514.4,,,
306253,1044,970108,VYDAJ,VYBER,500.0,51014.4,,,
307419,1048,970108,VYDAJ,VYBER,880.0,18450.1,,,
307278,1048,970108,PRIJEM,PREVOD Z UCTU,5993.0,19330.1,DUCHOD,UV,69381344.0
304858,1039,970108,VYDAJ,VYBER KARTOU,4200.0,57617.3,,,0.0
309508,1054,970108,VYDAJ,VYBER,2880.0,18265.1,,,
443815,1509,970108,VYDAJ,VYBER,840.0,20315.9,,,
441742,1501,970108,VYDAJ,VYBER,2000.0,23640.6,,,
440479,1497,970108,PRIJEM,VKLAD,8587.0,26141.0,,,
439828,1495,970108,VYDAJ,VYBER KARTOU,2200.0,69599.8,,,0.0
441801,1501,970108,VYDAJ,VYBER,6100.0,17540.6,,,
225321,767,970108,VYDAJ,PREVOD NA UCET,22.0,36523.6, ,KL,32800996.0
226847,772,970108,VYDAJ,PREVOD NA UCET,660.0,69544.2, ,YZ,62614697.0
233281,793,970108,VYDAJ,VYBER,330.0,28291.7,,,
232288,790,970108,VYDAJ,VYBER KARTOU,3000.0,16406.6,,,0.0
230180,784,970108,VYDAJ,PREVOD NA UCET,1215.0,25873.3, ,KL,80516755.0
1047466,3582,970108,VYDAJ,PREVOD NA UCET,1961.0,17201.4,SIPO,MN,35781991.0
1048479,3586,970108,VYDAJ,VYBER KARTOU,2000.0,50848.7,,,0.0
1048417,3586,970108,PRIJEM,VKLAD,12951.0,52848.7,,,
1046535,3579,970108,VYDAJ,VYBER,1920.0,51280.4,,,
1046856,3580,970108,VYDAJ,PREVOD NA UCET,3430.0,49015.5,SIPO,EF,31000817.0
1160926,3975,970108,VYDAJ,PREVOD NA UCET,2269.0,17898.3,SIPO,YZ,22444594.0
1163212,3982,970108,PRIJEM,PREVOD Z UCTU,3230.0,32796.2,,GH,65810519.0
1163284,3982,970108,VYDAJ,PREVOD NA UCET,2153.0,30643.2,SIPO,OP,15246630.0
1436966,4894,970108,VYDAJ,VYBER KARTOU,2400.0,34320.8,,,0.0
1450417,4937,970108,VYDAJ,VYBER,6600.0,69183.2,,,
1453814,4949,970108,PRIJEM,PREVOD Z UCTU,36239.0,95714.6,,WX,19143909.0
1459843,4969,970108,PRIJEM,VKLAD,28118.0,64387.0,,,
2834000,9377,970108,VYDAJ,VYBER,3600.0,35820.6,,,
324321,1107,970108,VYDAJ,VYBER,1120.0,27694.3,,,
324907,1109,970108,VYDAJ,VYBER,1440.0,46814.3,,,
363682,1236,970108,VYDAJ,VYBER,800.0,18938.9,,,
363984,1237,970108,PRIJEM,VKLAD,32695.0,88227.6,,,
362194,1231,970108,VYDAJ,VYBER,2040.0,25908.6,,,
362198,1231,970108,VYDAJ,VYBER,2160.0,27948.6,,,
366817,1247,970108,VYDAJ,VYBER,4200.0,49755.6,,,
403264,1373,970108,VYDAJ,PREVOD NA UCET,1628.0,15305.1,SIPO,MN,6348324.0
404986,1378,970108,VYDAJ,VYBER,1400.0,63731.8,,,
403880,1375,970108,VYDAJ,PREVOD NA UCET,5930.0,60572.1,SIPO,CD,90090238.0
718993,2463,970108,PRIJEM,VKLAD,15460.0,47013.0,,,
284829,978,970108,VYDAJ,PREVOD NA UCET,2062.0,41928.5,SIPO,UV,70650827.0
283443,973,970108,VYDAJ,VYBER,640.0,31135.9,,,
293641,1003,970108,VYDAJ,VYBER,21600.0,41390.0,,,
288417,989,970108,PRIJEM,PREVOD Z UCTU,5114.0,18804.2,DUCHOD,YZ,56426167.0
1129601,3860,970108,VYDAJ,PREVOD NA UCET,8323.0,22761.9,SIPO,ST,88340824.0
1097896,3751,970108,VYDAJ,VYBER,2500.0,36519.9,,,
1097684,3751,970108,PRIJEM,VKLAD,19969.0,39019.9,,,
1098806,3754,970108,PRIJEM,PREVOD Z UCTU,29561.0,47892.5,,AB,98223465.0
1096973,3748,970108,VYDAJ,VYBER,480.0,17560.8,,,
721431,2470,970108,VYDAJ,VYBER,6000.0,39842.7,,,
721283,2470,970108,VYDAJ,VYBER,12640.0,27202.7,,,
723272,2476,970108,PRIJEM,PREVOD Z UCTU,4281.0,16521.3,DUCHOD,MN,28943950.0
720608,2467,970108,VYDAJ,VYBER,18500.0,55891.3,,,
721600,2471,970108,VYDAJ,PREVOD NA UCET,3277.0,104632.7,SIPO,CD,40398550.0
721191,2470,970108,VYDAJ,PREVOD NA UCET,2105.0,45842.7, ,GH,17039579.0
721071,2470,970108,PRIJEM,VKLAD,18717.0,47947.7,,,
756697,2582,970108,PRIJEM,VKLAD,21884.0,70289.5,,,
758688,2588,970108,VYDAJ,PREVOD NA UCET,6509.0,46541.1,SIPO,MN,69929891.0
757611,2584,970108,VYDAJ,PREVOD NA UCET,994.0,10374.7,SIPO,OP,90582960.0
758756,2588,970108,VYDAJ,VYBER,1440.0,45101.1,,,
756328,2581,970108,VYDAJ,PREVOD NA UCET,4769.0,43315.3,SIPO,OP,81132262.0
665209,2271,970108,VYDAJ,VYBER,210.0,18658.0,,,
664674,2269,970108,VYDAJ,VYBER,3240.0,29112.3,,,
668512,2282,970108,VYDAJ,VYBER,5400.0,53438.6,,,
737449,2519,970108,VYDAJ,VYBER,960.0,31474.2,,,
843990,2873,970108,PRIJEM,VKLAD,15600.0,16700.0,,,
844758,2876,970108,VYDAJ,VYBER,2000.0,29925.7,,,
840353,2861,970108,VYDAJ,VYBER,1280.0,28305.2,,,
590168,2009,970108,VYDAJ,PREVOD NA UCET,2995.0,53399.5,SIPO,WX,4761881.0
590955,2011,970108,VYDAJ,PREVOD NA UCET,1726.0,14045.5,SIPO,YZ,51488196.0
590591,2010,970108,VYDAJ,PREVOD NA UCET,3876.0,13930.9,SIPO,KL,55216366.0
589824,2008,970108,VYDAJ,VYBER,2520.0,53055.0,,,
589823,2008,970108,VYDAJ,VYBER,3360.0,55575.0,,,
625779,2137,970108,VYDAJ,VYBER,7800.0,16191.7,,,
624420,2131,970108,VYDAJ,PREVOD NA UCET,2560.0,24134.1,SIPO,YZ,249672.0
623706,2128,970108,VYDAJ,PREVOD NA UCET,3601.0,16402.0,SIPO,OP,30310547.0
1563283,5313,970108,PRIJEM,VKLAD,19900.0,42619.2,,,
2776041,9188,970108,VYDAJ,VYBER,3000.0,31487.6,,,
2767983,9159,970108,VYDAJ,PREVOD NA UCET,253.0,46897.5,POJISTNE,YZ,78505074.0
2750917,9104,970108,PRIJEM,VKLAD,5347.0,51703.6,,,
893766,3047,970108,VYDAJ,PREVOD NA UCET,2316.0,26112.3,,IJ,75409131.0
923289,3146,970108,VYDAJ,VYBER,300.0,24826.2,,,
926253,3157,970108,VYDAJ,VYBER,800.0,30962.2,,,
923144,3146,970108,VYDAJ,VYBER,2010.0,22816.2,,,
1017644,3477,970108,VYDAJ,VYBER,450.0,18665.1,,,
1017503,3477,970108,PRIJEM,PREVOD Z UCTU,3199.0,19115.1,,UV,27869725.0
1296283,4427,970108,VYDAJ,PREVOD NA UCET,5005.0,19847.5,SIPO,KL,17050731.0
1299723,4437,970108,VYDAJ,VYBER,1300.0,30446.5,,,
1309203,4470,970108,VYBER,VYBER,18035.0,48628.9,,,
850430,2896,970108,VYDAJ,VYBER,690.0,18618.6,,,
460757,1566,970108,VYDAJ,VYBER,2520.0,21937.9,,,
463735,1578,970108,PRIJEM,PREVOD Z UCTU,4128.0,34185.7,DUCHOD,QR,93567275.0
505505,1726,970108,VYDAJ,PREVOD NA UCET,74.0,23859.9,POJISTNE,EF,89946835.0
584319,1989,970108,PRIJEM,PREVOD Z UCTU,4220.0,18297.1,DUCHOD,MN,67308264.0
587977,2001,970108,VYDAJ,VYBER KARTOU,3300.0,57508.2,,,0.0
588303,2002,970108,VYDAJ,PREVOD NA UCET,3688.0,34431.6,SIPO,EF,59535497.0
585999,1994,970108,VYDAJ,VYBER,5100.0,40560.0,,,
584439,1989,970108,VYDAJ,VYBER,2080.0,16217.1,,,
586775,1998,970108,PRIJEM,VKLAD,23468.0,80154.4,,,
847301,2885,970108,VYDAJ,VYBER,2100.0,71911.3,,,
412404,1403,970108,VYDAJ,PREVOD NA UCET,9120.0,29787.5,SIPO,ST,50271129.0
420563,1426,970108,PRIJEM,PREVOD Z UCTU,4022.0,19088.8,DUCHOD,IJ,11383384.0
421471,1429,970108,VYDAJ,VYBER,480.0,25579.0,,,
419076,1421,970108,VYDAJ,VYBER,300.0,37984.7,,,
417539,1416,970108,VYDAJ,VYBER,8100.0,45287.2,,,
420681,1426,970108,VYDAJ,VYBER,2640.0,15568.8,,,
419467,1422,970108,VYDAJ,VYBER,1120.0,27131.1,,,
420656,1426,970108,VYDAJ,VYBER,880.0,18208.8,,,
419326,1422,970108,PRIJEM,PREVOD Z UCTU,5842.0,28251.1,DUCHOD,KL,60820615.0
1053936,3605,970108,VYDAJ,VYBER,1800.0,20252.0,,,
1056382,3612,970108,VYDAJ,VYBER,1320.0,37907.0,,,
1052140,3599,970108,PRIJEM,PREVOD Z UCTU,5440.0,28936.3,DUCHOD,KL,33818835.0
1114035,3805,970108,VYDAJ,PREVOD NA UCET,5908.0,38305.6,SIPO,KL,33937186.0
1113975,3805,970108,PRIJEM,VKLAD,11830.0,44213.6,,,
204248,693,970108,VYDAJ,VYBER,3240.0,40447.6,,,
204246,693,970108,VYDAJ,VYBER,3360.0,43687.6,,,
202939,688,970108,VYDAJ,VYBER,2300.0,29245.6,,,
202722,688,970108,VYDAJ,PREVOD NA UCET,2509.0,26736.6,SIPO,GH,38275259.0
251282,862,970108,PRIJEM,PREVOD Z UCTU,44333.0,85784.7,,YZ,2834439.0
252909,866,970108,VYDAJ,PREVOD NA UCET,504.0,30534.6,POJISTNE,CD,94022661.0
252765,866,970108,VYDAJ,PREVOD NA UCET,465.0,31038.6,SIPO,YZ,81990486.0
253050,866,970108,VYDAJ,VYBER,900.0,29634.6,,,
251354,862,970108,VYDAJ,PREVOD NA UCET,3122.0,82662.7,SIPO,AB,95404332.0
250934,861,970108,VYDAJ,PREVOD NA UCET,478.0,15880.4, ,IJ,36303168.0
281439,965,970108,PRIJEM,VKLAD,4280.0,20332.1,,,
193324,655,970108,VYDAJ,VYBER,1000.0,77583.6,,,
192251,652,970108,VYDAJ,VYBER,8160.0,46494.9,,,
196423,666,970108,VYDAJ,PREVOD NA UCET,2282.0,18592.5, ,ST,70089435.0
201826,686,970108,PRIJEM,VKLAD,10533.0,26896.9,,,
1021347,3487,970108,VYDAJ,VYBER,8320.0,46114.3,,,
1024410,3497,970108,VYDAJ,VYBER,1080.0,38342.5,,,
2968862,9833,970108,PRIJEM,PREVOD Z UCTU,48816.0,85340.3,,YZ,57457953.0
2967363,9828,970108,VYDAJ,VYBER,2100.0,54543.3,,,
3402713,11295,970108,PRIJEM,VKLAD,18347.0,64210.0,,,
3352861,11135,970108,PRIJEM,VKLAD,15469.0,42264.5,,,
957238,3261,970108,PRIJEM,VKLAD,8766.0,49893.7,,,
956816,3260,970108,VYDAJ,PREVOD NA UCET,40.0,82992.7, ,MN,83334749.0
955838,3258,970108,VYDAJ,PREVOD NA UCET,213.0,21121.0, ,GH,98635321.0
956371,3259,970108,VYDAJ,VYBER,780.0,46565.6,,,
956368,3259,970108,VYDAJ,VYBER,270.0,46295.6,,,
959854,3269,970108,VYDAJ,VYBER,8700.0,71154.1,,,
1011621,3457,970108,VYDAJ,PREVOD NA UCET,2796.0,18219.9,SIPO,YZ,68303775.0
1121700,3832,970108,VYDAJ,VYBER,3480.0,16009.3,,,
1118254,3820,970108,VYDAJ,VYBER,960.0,52071.3,,,
1121698,3832,970108,VYDAJ,VYBER,2400.0,13609.3,,,
2502455,8261,970108,VYDAJ,VYBER,3900.0,25057.5,,,0.0
2546724,8405,970108,VYDAJ,VYBER,2160.0,37909.2,,,
94833,322,970108,VYDAJ,VYBER,600.0,16397.3,,,
97647,334,970108,VYDAJ,PREVOD NA UCET,2374.0,74168.3,SIPO,IJ,5579948.0
94450,321,970108,VYDAJ,VYBER,2000.0,31157.2,,,
101888,347,970108,PRIJEM,VKLAD,35180.0,60481.8,,,
102467,348,970108,VYDAJ,VYBER,23200.0,35322.2,,,
106976,363,970108,VYDAJ,VYBER,3600.0,75213.5,,,
184296,626,970108,PRIJEM,VKLAD,5459.0,31160.0,,,
183641,624,970108,VYDAJ,VYBER,3600.0,38363.0,,,
185240,628,970108,PRIJEM,VKLAD,4543.0,39081.0,,,
183639,624,970108,VYDAJ,VYBER,4500.0,41963.0,,,
86197,289,970108,PRIJEM,VKLAD,17448.0,53860.2,,,
83985,280,970108,VYDAJ,VYBER,3480.0,21702.2,,,
86396,289,970108,VYDAJ,VYBER,1100.0,52760.2,,,
89031,300,970108,PRIJEM,PREVOD Z UCTU,6892.0,47995.7,DUCHOD,YZ,41047549.0
89171,300,970108,VYDAJ,VYBER,720.0,47275.7,,,
89169,300,970108,VYDAJ,VYBER,1760.0,45515.7,,,
929409,3167,970108,VYDAJ,VYBER KARTOU,1900.0,65791.9,,,0.0
931873,3178,970108,VYDAJ,PREVOD NA UCET,1665.0,12354.4,,EF,10611677.0
929795,3168,970108,VYDAJ,VYBER,960.0,31497.9,,,
929657,3168,970108,PRIJEM,PREVOD Z UCTU,6303.0,32457.9,DUCHOD,AB,54928976.0
551262,1877,970108,VYDAJ,VYBER,640.0,33479.3,,,
551264,1877,970108,VYDAJ,VYBER,1600.0,31250.3,,,
551195,1877,970108,VYDAJ,PREVOD NA UCET,629.0,32850.3, ,UV,99609601.0
551594,1878,970108,VYDAJ,VYBER,6000.0,39148.5,,,
608474,2070,970108,VYDAJ,VYBER,4400.0,42801.4,,,
608776,2072,970108,PRIJEM,VKLAD,24225.0,93264.5,,,
2571671,8489,970108,VYDAJ,VYBER,2400.0,41071.2,,,
2579427,8519,970108,VYDAJ,VYBER,13800.0,25429.4,,,
2592286,8564,970108,VYDAJ,PREVOD NA UCET,5483.0,38648.0, ,EF,30920487.0
2572370,8492,970108,VYDAJ,PREVOD NA UCET,4403.0,34220.2,SIPO,ST,72004610.0
489499,1671,970108,PRIJEM,PREVOD Z UCTU,6567.0,31678.9,DUCHOD,YZ,99452262.0
516423,1766,970108,VYDAJ,PREVOD NA UCET,4353.0,20315.3,SIPO,KL,85209738.0
734411,2510,970109,VYDAJ,PREVOD NA UCET,6922.0,40682.1,SIPO,EF,59125840.0
733885,2508,970109,VYDAJ,VYBER,1360.0,15710.3,,,
803844,2739,970109,VYDAJ,PREVOD NA UCET,4173.0,17037.2, ,AB,56375890.0
799624,2726,970109,VYDAJ,VYBER,1700.0,40097.3,,,
1043990,3570,970109,VYDAJ,VYBER,2600.0,40065.1,,,
1044840,3572,970109,VYDAJ,VYBER,640.0,21199.3,,,
1040744,3558,970109,VYDAJ,VYBER,4800.0,58650.2,,,
1043067,3567,970109,VYDAJ,PREVOD NA UCET,1156.0,51136.1,SIPO,QR,29068303.0
1044276,3571,970109,PRIJEM,VKLAD,5169.0,25229.5,,,
655393,2241,970109,VYDAJ,PREVOD NA UCET,6545.0,51728.0,SIPO,KL,33408683.0
692241,2365,970109,VYDAJ,VYBER,2320.0,24478.6,,,
695841,2379,970109,VYDAJ,PREVOD NA UCET,3190.0,11031.8,SIPO,AB,13537359.0
2363995,7795,970109,VYDAJ,VYBER,15300.0,21565.9,,,
3423147,11359,970109,VYDAJ,VYBER KARTOU,3000.0,19589.8,,,0.0
919667,3134,970109,VYDAJ,VYBER,720.0,43443.1,,,
920423,3136,970109,VYDAJ,PREVOD NA UCET,3489.0,54878.2, ,UV,29040438.0
917561,3128,970109,VYDAJ,VYBER,3240.0,35852.0,,,
965305,3289,970109,VYDAJ,PREVOD NA UCET,3419.0,34379.5,SIPO,ST,95194470.0
963699,3284,970109,VYDAJ,PREVOD NA UCET,4872.0,24612.4,SIPO,MN,95121895.0
1064048,3636,970109,PRIJEM,VKLAD,9820.0,58609.1,,,
1068320,3650,970109,PRIJEM,VKLAD,11788.0,62507.1,,,
1066405,3644,970109,VYDAJ,PREVOD NA UCET,2304.0,11386.6,,IJ,34674823.0
1736842,5891,970109,VYDAJ,VYBER,6000.0,69898.1,,,
1754355,5952,970109,VYDAJ,PREVOD NA UCET,3028.0,51891.6,SIPO,GH,68812089.0
1747618,5927,970109,PRIJEM,VKLAD,7800.0,16738.8,,,
1765972,5991,970109,VYDAJ,PREVOD NA UCET,1978.0,27595.8,SIPO,UV,6799704.0
48432,162,970109,VYDAJ,PREVOD NA UCET,3458.0,36669.4,SIPO,GH,1325488.0
44370,148,970109,VYDAJ,VYBER,990.0,16147.3,,,
44336,148,970109,VYDAJ,PREVOD NA UCET,1736.0,14411.3,,QR,85938459.0
54027,180,970109,VYDAJ,VYBER,8400.0,38957.1,,,
49458,165,970109,VYDAJ,VYBER,1360.0,28248.2,,,
53910,180,970109,PRIJEM,PREVOD Z UCTU,23261.0,47357.1,,OP,69630121.0
49666,166,970109,PRIJEM,PREVOD Z UCTU,4566.0,23630.0,DUCHOD,WX,30663150.0
51570,173,970109,PRIJEM,VKLAD,17313.0,36016.5,,,
52143,173,970109,PRIJEM,VKLAD,500.0,18703.5,,,
53336,176,970109,VYDAJ,VYBER,34500.0,40603.5,,,
21342,71,970109,PRIJEM,VKLAD,21717.0,64776.9,,,
21522,71,970109,VYDAJ,PREVOD NA UCET,1011.0,63765.9,POJISTNE,OP,9098768.0
26836,88,970109,VYDAJ,VYBER,810.0,17262.7,,,
31669,102,970109,VYDAJ,PREVOD NA UCET,377.0,24414.0, ,UV,97521966.0
32408,104,970109,VYDAJ,PREVOD NA UCET,1464.0,19678.0,,ST,8965999.0
33369,107,970109,VYDAJ,PREVOD NA UCET,959.0,34145.5,POJISTNE,QR,80934089.0
36366,117,970109,VYDAJ,PREVOD NA UCET,2329.0,24727.3,SIPO,CD,59419953.0
41094,135,970109,VYDAJ,VYBER,1500.0,38109.5,,,
41546,137,970109,PRIJEM,VKLAD,23209.0,70932.8,,,
43563,146,970109,VYDAJ,PREVOD NA UCET,3823.0,25268.9,SIPO,AB,76565843.0
894951,3050,970109,VYDAJ,VYBER,6600.0,50898.2,,,
896840,3055,970109,VYDAJ,VYBER,2160.0,25137.7,,,
894837,3050,970109,VYDAJ,PREVOD NA UCET,41.0,50857.2,POJISTNE,CD,93120836.0
898555,3063,970109,VYDAJ,VYBER,330.0,34012.7,,,
502511,1713,970109,VYDAJ,VYBER,250.0,14716.6,,,
555930,1892,970109,PRIJEM,PREVOD Z UCTU,4622.0,19858.7,DUCHOD,KL,3605026.0
552918,1882,970109,VYDAJ,PREVOD NA UCET,1936.0,10194.1, ,AB,81505483.0
557134,1896,970109,VYDAJ,PREVOD NA UCET,9463.0,13435.7,SIPO,AB,81584167.0
641113,2189,970109,VYDAJ,PREVOD NA UCET,1449.0,53771.0,SIPO,UV,89534949.0
1814643,6148,970109,VYDAJ,PREVOD NA UCET,7847.0,82968.1,SIPO,YZ,26888096.0
1784601,6051,970109,VYDAJ,VYBER,960.0,16287.1,,,
1850408,6265,970109,VYDAJ,VYBER,3200.0,51617.8,,,0.0
1784754,6051,970109,PRIJEM,VKLAD,500.0,17247.1,,,
453959,1542,970109,VYDAJ,VYBER,1360.0,28556.3,,,
454387,1544,970109,VYDAJ,PREVOD NA UCET,9526.0,41641.2,SIPO,IJ,71562015.0
451146,1534,970109,VYDAJ,PREVOD NA UCET,2155.0,26161.2, ,ST,36498439.0
474639,1617,970109,VYDAJ,VYBER,1040.0,19010.3,,,
1110725,3792,970109,VYDAJ,VYBER,880.0,10829.8,,,
1108208,3785,970109,VYDAJ,VYBER,3480.0,68875.9,,,
1110670,3792,970109,VYDAJ,PREVOD NA UCET,3518.0,11709.8,SIPO,OP,13595378.0
2108236,7136,970109,VYDAJ,PREVOD NA UCET,547.0,39144.5,POJISTNE,AB,13272279.0
269861,925,970109,PRIJEM,VKLAD,18500.0,55254.6,,,
269933,925,970109,VYDAJ,PREVOD NA UCET,5395.0,49859.6,SIPO,AB,8015108.0
271238,929,970109,VYDAJ,VYBER,2900.0,25015.5,,,
299027,1019,970109,PRIJEM,VKLAD,19746.0,58039.2,,,
337710,1146,970109,VYDAJ,VYBER,1320.0,83016.0,,,
337131,1145,970109,VYDAJ,PREVOD NA UCET,478.0,14656.7,,IJ,24233013.0
332935,1133,970109,PRIJEM,PREVOD Z UCTU,4498.0,19735.7,DUCHOD,CD,86693453.0
236785,809,970109,PRIJEM,VKLAD,19618.0,36478.2,,,
1075043,3674,970109,PRIJEM,VKLAD,30013.0,75971.1,,,
1075820,3675,970109,VYDAJ,VYBER,8700.0,66761.5,,,
1075634,3675,970109,PRIJEM,PREVOD Z UCTU,46099.0,75461.5,,QR,52950161.0
1078615,3684,970109,PRIJEM,PREVOD Z UCTU,6710.0,25495.3,DUCHOD,QR,60549932.0
1076545,3678,970109,PRIJEM,VKLAD,8901.0,6974.1,,,
1003311,3424,970109,VYDAJ,PREVOD NA UCET,1463.0,63001.7,POJISTNE,MN,83404469.0
1005235,3431,970109,PRIJEM,VKLAD,20873.0,67744.9,,,
1006148,3435,970109,VYDAJ,VYBER,1520.0,25461.8,,,
1003239,3424,970109,VYDAJ,PREVOD NA UCET,2264.0,60737.7, ,AB,4327679.0
1058434,3618,970109,VYDAJ,PREVOD NA UCET,826.0,53696.2, ,CD,40253979.0
1057793,3617,970109,VYDAJ,PREVOD NA UCET,57.0,86038.5,SIPO,AB,52725309.0
1057865,3617,970109,VYDAJ,PREVOD NA UCET,1797.0,86095.5, ,AB,46849840.0
1187229,4066,970109,VYDAJ,PREVOD NA UCET,6893.0,25034.8,SIPO,CD,35107851.0
1187387,4066,970109,VYDAJ,VYBER,7500.0,17534.8,,,
1176909,4035,970109,VYDAJ,VYBER,1500.0,63875.6,,,
1190992,4078,970109,VYDAJ,VYBER,27800.0,54380.4,,,
140377,470,970109,VYDAJ,PREVOD NA UCET,630.0,27426.3, ,IJ,70524096.0
142476,477,970109,VYDAJ,VYBER,1800.0,36065.9,,,
173441,582,970109,VYDAJ,VYBER,2240.0,15467.6,,,
173329,582,970109,PRIJEM,PREVOD Z UCTU,4218.0,17707.6,DUCHOD,ST,69371205.0
177770,601,970109,PRIJEM,PREVOD Z UCTU,3345.0,19108.2,,WX,1233965.0
178831,604,970109,VYDAJ,VYBER,7300.0,38570.2,,,
179920,609,970109,VYDAJ,PREVOD NA UCET,67.0,22587.3,,IJ,59537684.0
341202,1158,970109,VYDAJ,VYBER,960.0,23509.6,,,
344621,1168,970109,VYDAJ,PREVOD NA UCET,2432.0,12039.2,SIPO,WX,84145503.0
130394,437,970109,VYDAJ,VYBER,2640.0,85462.6,,,
131176,441,970109,PRIJEM,PREVOD Z UCTU,44730.0,88954.5,,MN,47179061.0
129688,435,970109,VYDAJ,VYBER,1040.0,28599.6,,,
132991,445,970109,VYDAJ,VYBER,7200.0,35741.7,,,
133129,446,970109,PRIJEM,VKLAD,24160.0,75552.0,,,
137932,462,970109,PRIJEM,VKLAD,20775.0,50169.0,,,
138997,465,970109,VYDAJ,VYBER,7800.0,26011.3,,,
136793,458,970109,VYDAJ,VYBER,800.0,38813.3,,,
976389,3327,970109,VYDAJ,PREVOD NA UCET,1923.0,28182.2,SIPO,AB,65687149.0
975363,3323,970109,VYDAJ,VYBER,4160.0,44359.6,,,
602799,2052,970109,VYDAJ,PREVOD NA UCET,4278.0,35179.9,SIPO,EF,4608887.0
673819,2302,970109,VYDAJ,VYBER,7500.0,23939.2,,,
673785,2302,970109,VYDAJ,PREVOD NA UCET,1838.0,22101.2, ,MN,49296242.0
675184,2306,970109,VYDAJ,VYBER,700.0,30676.2,,,
772728,2638,970109,VYDAJ,PREVOD NA UCET,4538.0,35386.5,POJISTNE,UV,68702125.0
772779,2638,970109,VYDAJ,VYBER KARTOU,1300.0,39924.5,,,0.0
775213,2645,970109,VYDAJ,PREVOD NA UCET,631.0,29350.1, ,OP,46016168.0
775141,2645,970109,VYDAJ,PREVOD NA UCET,389.0,28961.1,SIPO,IJ,14088654.0
3281878,10904,970109,PRIJEM,VKLAD,4200.0,16788.3,,,
3281593,10904,970109,PRIJEM,VKLAD,5088.0,12588.3,,,
3284097,10911,970109,PRIJEM,PREVOD Z UCTU,21882.0,46104.0,,AB,26012027.0
3248888,10788,970109,VYDAJ,VYBER,3700.0,14581.8,,,0.0
3292219,10940,970109,PRIJEM,VKLAD,24144.0,68607.1,,,
539237,1834,970109,PRIJEM,VKLAD,18220.0,54600.7,,,
536649,1827,970109,VYDAJ,VYBER,560.0,26878.1,,,
537071,1828,970109,VYDAJ,PREVOD NA UCET,1613.0,63915.2, ,UV,98265254.0
571718,1945,970109,PRIJEM,VKLAD,16692.0,57450.0,,,
