[2025-12-05 03:37:01] ✗✓ FALSE NEGATIVE | Customer: CUST_005537 | Cluster: 11 | Score: -178.49 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 60 | Acc: 26.67% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:02] ✗✓ FALSE NEGATIVE | Customer: CUST_000432 | Cluster: 0 | Score: -462689.78 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2317 | Acc: 30.21% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:02] ✗✓ FALSE NEGATIVE | Customer: CUST_000432 | Cluster: 0 | Score: -954416.84 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2318 | Acc: 30.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:02] ✗✗ TRUE NEGATIVE | Customer: CUST_000432 | Cluster: 0 | Score: -731760.95 | 6 similar: ['CUST_000272', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2319 | Acc: 30.23% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:02] ✗✓ FALSE NEGATIVE | Customer: CUST_000432 | Cluster: 0 | Score: -506481.13 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2320 | Acc: 30.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:02] ✗✓ FALSE NEGATIVE | Customer: CUST_000432 | Cluster: 0 | Score: -914751.92 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2321 | Acc: 30.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:02] ✗✓ FALSE NEGATIVE | Customer: CUST_000432 | Cluster: 0 | Score: -1053735.61 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2322 | Acc: 30.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:02] ✗✗ TRUE NEGATIVE | Customer: CUST_000432 | Cluster: 0 | Score: -278315.56 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2323 | Acc: 30.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:02] ✗✗ TRUE NEGATIVE | Customer: CUST_000432 | Cluster: 0 | Score: -278315.56 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2324 | Acc: 30.25% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -259137.14 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2325 | Acc: 30.28% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -80942.81 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2326 | Acc: 30.27% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -97291.40 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2327 | Acc: 30.30% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -290294.40 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2328 | Acc: 30.28% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -80942.81 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2329 | Acc: 30.31% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -328688.28 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2330 | Acc: 30.30% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -95817.37 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2331 | Acc: 30.29% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -622346.11 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2332 | Acc: 30.27% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -97719.54 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2333 | Acc: 30.26% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -79920.49 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2334 | Acc: 30.25% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 3 | Score: -85448.61 | 6 similar: ['CUST_000318', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2335 | Acc: 30.28% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -78881.42 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2336 | Acc: 30.27% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -290294.40 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2337 | Acc: 30.30% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -273132.10 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2338 | Acc: 30.28% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -95817.37 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2339 | Acc: 30.31% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -78881.42 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2340 | Acc: 30.30% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -79920.49 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2341 | Acc: 30.29% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -113963.74 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2342 | Acc: 30.27% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -94894.70 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2343 | Acc: 30.26% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -328688.28 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2344 | Acc: 30.25% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -622346.11 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2345 | Acc: 30.23% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -94894.70 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2346 | Acc: 30.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:04] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -94847.44 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2347 | Acc: 30.25% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:05] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -94847.44 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2348 | Acc: 30.24% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:05] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 3 | Score: -85448.61 | 6 similar: ['CUST_000318', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2349 | Acc: 30.27% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:05] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -104135.08 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2350 | Acc: 30.26% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:05] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -97291.40 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2351 | Acc: 30.24% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:05] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -273132.10 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2352 | Acc: 30.23% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:05] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -104135.08 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2353 | Acc: 30.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:05] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -97719.54 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2354 | Acc: 30.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -268838.73 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2355 | Acc: 30.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -2287830.86 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2356 | Acc: 30.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1232125.11 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2357 | Acc: 30.21% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -179460.33 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2358 | Acc: 30.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -986969.15 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2359 | Acc: 30.18% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1212692.26 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2360 | Acc: 30.17% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -2222489.04 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2361 | Acc: 30.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -1262053.06 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2362 | Acc: 30.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -259137.14 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2363 | Acc: 30.17% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 3 | Score: -1540708.56 | 6 similar: ['CUST_000302', 'CUST_000302', 'CUST_000302'] | Prob: 0.70 | Total: 2364 | Acc: 30.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -1364097.64 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2365 | Acc: 30.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -121183.55 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2366 | Acc: 30.18% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1172752.11 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2367 | Acc: 30.16% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -1326551.36 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2368 | Acc: 30.15% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -2635370.91 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2369 | Acc: 30.14% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 0 | Score: -1149782.59 | 6 similar: ['CUST_000277', 'CUST_000277', 'CUST_000277'] | Prob: 0.70 | Total: 2370 | Acc: 30.17% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -268838.73 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2371 | Acc: 30.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -2008931.52 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2372 | Acc: 30.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -2635370.91 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2373 | Acc: 30.17% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1943167.36 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2374 | Acc: 30.16% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1232125.11 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2375 | Acc: 30.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1977074.75 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2376 | Acc: 30.18% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:10] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -2706721.89 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2377 | Acc: 30.16% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -202187.98 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2378 | Acc: 30.15% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1383614.06 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2379 | Acc: 30.14% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -2644037.08 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2380 | Acc: 30.13% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -2271963.49 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2381 | Acc: 30.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -2361329.10 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2382 | Acc: 30.14% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -252723.16 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2383 | Acc: 30.13% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -1262053.06 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2384 | Acc: 30.16% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1172752.11 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2385 | Acc: 30.15% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1256652.29 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2386 | Acc: 30.13% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -145986.39 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2387 | Acc: 30.12% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -1499806.13 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2388 | Acc: 30.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -128702.94 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2389 | Acc: 30.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -870942.07 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2390 | Acc: 30.13% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -136069.03 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2391 | Acc: 30.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -145986.39 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2392 | Acc: 30.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -161912.39 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2393 | Acc: 30.09% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1543859.70 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2394 | Acc: 30.08% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -252723.16 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2395 | Acc: 30.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -1131049.38 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2396 | Acc: 30.13% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -165023.77 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2397 | Acc: 30.12% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -207729.46 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2398 | Acc: 30.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1042779.11 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2399 | Acc: 30.14% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -1131049.38 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2400 | Acc: 30.12% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -115980.54 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2401 | Acc: 30.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -185079.73 | 6 similar: ['CUST_000237', 'CUST_000237', 'CUST_000237'] | Prob: 0.70 | Total: 2402 | Acc: 30.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -986969.15 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2403 | Acc: 30.09% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✗ TRUE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -187036.05 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2404 | Acc: 30.12% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -870942.07 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2405 | Acc: 30.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 3 | Score: -1630655.74 | 6 similar: ['CUST_000302', 'CUST_000302', 'CUST_000302'] | Prob: 0.70 | Total: 2406 | Acc: 30.09% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 3 | Score: -1765027.53 | 6 similar: ['CUST_000302', 'CUST_000302', 'CUST_000302'] | Prob: 0.70 | Total: 2407 | Acc: 30.08% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -1011588.01 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2408 | Acc: 30.07% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 1 | Score: -2364809.63 | 6 similar: ['CUST_000280', 'CUST_000280', 'CUST_000280'] | Prob: 0.70 | Total: 2409 | Acc: 30.05% | Prec: 0.00% | Rec: 0.00%
[2025-12-07 02:30:11] ✗✓ FALSE NEGATIVE | Customer: CUST_000442 | Cluster: 2 | Score: -874155.75 | 6 similar: ['CUST_000264', 'CUST_000264', 'CUST_000264'] | Prob: 0.70 | Total: 2410 | Acc: 30.04% | Prec: 0.00% | Rec: 0.00%
